date,price,gex
2016-12-01,2191.08,1085344301.98
2016-12-02,2191.95,1419736103.575
2016-12-05,2204.71,1878563794.465
2016-12-06,2212.23,2185484787.915
2016-12-07,2241.35,3255150163.585
2016-12-08,2246.19,3454439962.3572
2016-12-09,2259.53,3402208391.075
2016-12-12,2256.96,3280072338.0746
2016-12-13,2271.72,4279301953.0739
2016-12-14,2253.28,3631288373.0448
2016-12-15,2262.03,4178940422.58
2016-12-16,2258.07,2509639260.0706
2016-12-19,2262.53,2839790435.55
2016-12-20,2270.76,3173530533.5
2016-12-21,2265.18,3066078715.95
2016-12-22,2260.96,2583601284.31
2016-12-23,2263.79,2500880951.83
2016-12-27,2268.88,2820190468.84
2016-12-28,2249.92,2132294476.28
2016-12-29,2249.26,1856504137.09
2016-12-30,2238.83,1609280877.675
2017-01-03,2257.83,2289156551.215
2017-01-04,2270.75,2751534496.5096
2017-01-05,2269.0,3318908621.78
2017-01-06,2276.98,3211639551.11
2017-01-09,2268.9,3199197351.67
2017-01-10,2268.9,3280307540.08
2017-01-11,2275.32,3700475442.11
2017-01-12,2270.44,3707984953.205
2017-01-13,2274.64,3511712220.87
2017-01-17,2267.89,3429336677.415
2017-01-18,2271.89,3768468753.7328
2017-01-19,2263.69,3297701001.09
2017-01-20,2271.31,1578099266.28
2017-01-23,2265.2,1708750825.282
2017-01-24,2280.07,2289289788.8202
2017-01-25,2298.37,3111756195.635
2017-01-26,2296.68,3143210035.2042
2017-01-27,2294.69,2348826405.6709
2017-01-30,2280.9,1930516927.79
2017-01-31,2278.87,1673467850.97
2017-02-01,2279.55,1969052937.1332
2017-02-02,2280.85,2055582517.862
2017-02-03,2297.42,2402640119.98
2017-02-06,2292.56,2450586241.34
2017-02-07,2293.08,2786921792.84
2017-02-08,2294.67,3022530587.2519
2017-02-09,2307.87,3690893759.36
2017-02-10,2316.1,3355841268.9983
2017-02-13,2328.25,3976258048.7312
2017-02-14,2337.58,4283994471.009
2017-02-15,2349.25,4821739776.5533
2017-02-16,2347.22,5052474668.4061
2017-02-17,2351.16,2957371270.885
2017-02-21,2365.38,3601146629.0568
2017-02-22,2362.82,3786308765.79
2017-02-23,2363.81,3613693302.1545
2017-02-24,2367.34,3063691354.02
2017-02-27,2369.75,3308125236.36
2017-02-28,2363.64,3142043910.2625
2017-03-01,2395.96,4687762677.2366
2017-03-02,2381.92,3832673726.5956
2017-03-03,2383.12,3380582002.098
2017-03-06,2375.31,3254215850.4566
2017-03-07,2368.38,3255287384.2168
2017-03-08,2362.98,3175375285.9729
2017-03-09,2364.87,3506070221.9305
2017-03-10,2372.6,3279581350.992
2017-03-13,2373.47,3429978628.471
2017-03-14,2365.45,3134659287.341
2017-03-15,2385.26,4230261604.79
2017-03-16,2381.38,4489649237.14
2017-03-17,2378.25,2358067594.555
2017-03-20,2373.47,2490429000.925
2017-03-21,2344.02,888775805.0051
2017-03-22,2348.45,1232622905.675
2017-03-23,2345.96,914841135.195
2017-03-24,2343.98,1284651965.4236
2017-03-27,2341.59,1342419748.2073
2017-03-28,2358.57,2632905699.18
2017-03-29,2361.13,3181445589.0
2017-03-30,2368.06,3805342979.9172
2017-03-31,2362.72,2477170051.825
2017-04-03,2358.84,2586013256.285
2017-04-04,2360.16,2859520874.8561
2017-04-05,2352.95,2379113132.35
2017-04-06,2357.49,2075455691.615
2017-04-07,2355.54,2015509920.259
2017-04-10,2357.16,2310829477.06
2017-04-11,2353.78,1935589540.255
2017-04-12,2344.93,1410798372.855
2017-04-13,2328.95,897466670.7879
2017-04-17,2349.01,2344564435.57
2017-04-18,2342.19,2146742288.505
2017-04-19,2338.17,1937690305.795
2017-04-20,2355.84,3256252297.39
2017-04-21,2348.69,1504569269.4993
2017-04-24,2374.15,2542349546.24
2017-04-25,2388.61,3046181398.8431
2017-04-26,2387.45,3004122873.5088
2017-04-27,2388.77,3172588354.0653
2017-04-28,2384.2,2661533678.466
2017-05-01,2388.33,2936505640.498
2017-05-02,2391.17,3236252324.9065
2017-05-03,2388.13,3329037094.5019
2017-05-04,2389.52,3557770432.6442
2017-05-05,2399.29,3228449803.21
2017-05-08,2399.38,3618016837.51
2017-05-09,2396.92,3808223235.88
2017-05-10,2399.63,3390014045.745
2017-05-11,2394.44,3172535331.7
2017-05-12,2390.9,3114109853.76
2017-05-15,2402.32,3630440536.484
2017-05-16,2400.67,3952074761.765
2017-05-17,2357.03,398856431.6096
2017-05-18,2365.72,1331283510.615
2017-05-19,2381.73,1852734749.635
2017-05-22,2394.02,2519774841.775
2017-05-23,2398.42,2867337045.92
2017-05-24,2404.39,3657338702.7
2017-05-25,2415.07,4300610677.09
2017-05-26,2415.82,3210988881.91
2017-05-30,2412.91,3190396960.998
2017-05-31,2411.8,2962182038.6199
2017-06-01,2430.06,3945015539.735
2017-06-02,2439.07,3821719369.875
2017-06-05,2436.1,3844934696.95
2017-06-06,2429.33,3418486599.26
2017-06-07,2433.14,3717447227.775
2017-06-08,2433.79,4125291760.574
2017-06-09,2431.77,2645365699.71
2017-06-12,2429.39,2268654010.51
2017-06-13,2440.35,3163658623.71
2017-06-14,2437.92,2956299216.66
2017-06-15,2432.46,2129686005.5272
2017-06-16,2433.15,1657165659.0324
2017-06-19,2453.46,2727580040.2504
2017-06-20,2437.03,2153739574.56
2017-06-21,2435.61,2606582315.5285
2017-06-22,2434.5,2439881362.9835
2017-06-23,2438.3,2240870140.595
2017-06-26,2439.07,2101967153.28
2017-06-27,2419.38,904884267.055
2017-06-28,2440.69,2189595144.23
2017-06-29,2419.7,783130878.62
2017-06-30,2423.41,1311817692.38
2017-07-03,2429.01,1224692497.25
2017-07-05,2432.54,1634813999.92
2017-07-06,2409.75,741086536.4892
2017-07-07,2425.18,1748675386.83
2017-07-10,2427.43,2236989312.25
2017-07-11,2425.53,2406964140.2
2017-07-12,2443.25,3568376131.86
2017-07-13,2447.83,3700871269.6075
2017-07-14,2459.27,3578023271.935
2017-07-17,2459.14,3703191401.24
2017-07-18,2460.61,4072611129.005
2017-07-19,2473.83,4840080936.838
2017-07-20,2473.45,4896440336.01
2017-07-21,2472.54,2571479568.1
2017-07-24,2469.91,2659292906.06
2017-07-25,2477.13,2994489327.56
2017-07-26,2477.83,3258291857.5
2017-07-27,2475.42,2754693742.5383
2017-07-28,2472.1,2485956113.47
2017-07-31,2470.3,2200485777.7
2017-08-01,2476.35,2618834737.1
2017-08-02,2477.57,2863270487.975
2017-08-03,2472.16,2455822536.63
2017-08-04,2476.83,2745629049.995
2017-08-07,2480.91,2427472788.585
2017-08-08,2474.92,2833733962.5
2017-08-09,2474.02,2212185636.3325
2017-08-10,2438.21,-71863267.1825
2017-08-11,2441.32,1004666119.505
2017-08-14,2465.84,2444267277.91
2017-08-15,2464.61,2465323193.88
2017-08-16,2468.11,2494515506.518
2017-08-17,2430.01,-150856112.06
2017-08-18,2425.55,660227660.9508
2017-08-21,2428.37,582867140.84
2017-08-22,2452.51,1867699281.71
2017-08-23,2444.04,1540224819.7178
2017-08-24,2438.97,1256576763.93
2017-08-25,2443.05,1296966623.0748
2017-08-28,2444.24,1424962015.87
2017-08-29,2446.3,1836728486.97
2017-08-30,2457.59,2988261800.76
2017-08-31,2471.65,4140015061.8
2017-09-01,2476.55,3129196677.355
2017-09-05,2457.85,2211126449.74
2017-09-06,2465.54,2689585473.8943
2017-09-07,2465.1,3312763793.73
2017-09-08,2461.43,2114815471.72
2017-09-11,2488.11,3619729368.945
2017-09-12,2496.48,4255184663.05
2017-09-13,2498.37,4942817316.405
2017-09-14,2495.62,3820455990.12
2017-09-15,2500.23,2400578161.6928
2017-09-18,2503.87,2315047560.3211
2017-09-19,2506.65,2560995797.18
2017-09-20,2508.24,2946040211.3
2017-09-21,2500.6,2446882059.5849
2017-09-22,2502.22,2272641441.45
2017-09-25,2496.66,1782573615.95
2017-09-26,2496.84,2008563329.74
2017-09-27,2507.04,2925713101.5164
2017-09-28,2510.06,3307177590.27
2017-09-29,2519.36,3137768693.5
2017-10-02,2529.12,3393331793.61
2017-10-03,2534.58,3765100670.39
2017-10-04,2537.74,3903871091.0144
2017-10-05,2552.07,5258615223.92
2017-10-06,2549.33,4106554575.62
2017-10-09,2544.73,4170444453.099
2017-10-10,2550.64,4303231198.91
2017-10-11,2555.24,5023978812.73
2017-10-12,2550.93,5111977258.335
2017-10-13,2553.17,4516960353.77
2017-10-16,2557.64,4995564432.825
2017-10-17,2559.36,5487357785.01
2017-10-18,2561.26,5474784833.21
2017-10-19,2562.1,4847992924.965
2017-10-20,2575.21,3158333646.51
2017-10-23,2564.98,2746394034.14
2017-10-24,2569.13,3088273412.77
2017-10-25,2557.15,2587684237.6676
2017-10-26,2560.4,2925319417.9357
2017-10-27,2581.07,3701538831.28
2017-10-30,2572.83,3566666881.72
2017-10-31,2575.26,3696707777.42
2017-11-01,2579.36,4096593319.265
2017-11-02,2579.85,4125236219.89
2017-11-03,2587.84,3975769181.36
2017-11-06,2591.13,4219761342.365
2017-11-07,2590.64,4232304484.57
2017-11-08,2594.38,4625795733.19
2017-11-09,2584.62,4379971513.79
2017-11-10,2582.3,3671429598.51
2017-11-13,2584.84,3988331511.5
2017-11-14,2578.87,3775361878.485
2017-11-15,2564.62,2973086457.1
2017-11-16,2585.64,4708182202.78
2017-11-17,2578.85,2551103396.99
2017-11-20,2582.14,2798334560.17
2017-11-21,2599.03,4234323717.406
2017-11-22,2597.08,4452596018.42
2017-11-24,2602.42,3681749088.92
2017-11-27,2601.42,3824847562.11
2017-11-28,2627.04,4415707565.47
2017-11-29,2626.07,3077547281.435
2017-11-30,2647.58,4005437413.04
2017-12-01,2642.18,3565285025.1501
2017-12-04,2639.41,3179143493.04
2017-12-05,2629.57,3006323536.41
2017-12-06,2629.27,3221604441.55
2017-12-07,2636.99,4078856890.482
2017-12-08,2651.5,4286751541.56
2017-12-11,2659.99,5002864391.03
2017-12-12,2664.13,4812998491.91
2017-12-13,2662.86,4925521443.06
2017-12-14,2652.07,4995921854.005
2017-12-15,2675.71,4052381577.72
2017-12-18,2690.22,4789244130.62
2017-12-19,2681.47,4487952788.9
2017-12-20,2679.25,4195335914.92
2017-12-21,2684.59,4418995150.95
2017-12-22,2683.36,4096336394.665
2017-12-26,2680.5,3825725876.34
2017-12-27,2682.6,4128878605.015
2017-12-28,2687.52,4664796613.88
2017-12-29,2674.09,3351766524.91
2018-01-02,2695.79,5104672299.74
2018-01-03,2713.06,6227584426.44
2018-01-04,2723.98,6817650988.48
2018-01-05,2742.98,6572707311.26
2018-01-08,2747.68,6870883578.56
2018-01-09,2751.3,6770874051.855
2018-01-10,2748.22,6789551646.719
2018-01-11,2767.55,7951915844.1114
2018-01-12,2786.22,7173202577.632
2018-01-16,2776.42,6959809025.195
2018-01-17,2802.56,7577134958.967
2018-01-18,2798.07,7644008229.99
2018-01-19,2810.29,3593970429.88
2018-01-22,2832.97,4373024751.94
2018-01-23,2839.19,4800925654.2188
2018-01-24,2837.6,4411708369.174
2018-01-25,2839.28,4760333570.865
2018-01-26,2872.8,4205395487.39
2018-01-29,2853.5,3702808441.51
2018-01-30,2822.46,3167661452.145
2018-01-31,2823.9,3283853686.065
2018-02-01,2822.02,3586702014.29
2018-02-02,2761.94,1759752169.87
2018-02-05,2648.96,-290859250.9026
2018-02-06,2695.19,880533617.98
2018-02-07,2681.62,392240276.78
2018-02-08,2581.03,-1572473954.0187
2018-02-09,2619.55,-407018448.625
2018-02-12,2655.95,247139927.23
2018-02-13,2662.97,644932796.35
2018-02-14,2698.66,2194669015.25
2018-02-15,2731.2,3755415455.517
2018-02-16,2732.21,2205235784.85
2018-02-20,2716.26,1944371276.77
2018-02-21,2701.39,2109151018.45
2018-02-22,2703.96,2108961974.2
2018-02-23,2747.36,3050120601.3
2018-02-26,2779.6,4120671858.23
2018-02-27,2744.28,3083412585.11
2018-02-28,2713.78,1977841424.44
2018-03-01,2677.51,669570064.29
2018-03-02,2691.26,1603757717.42
2018-03-05,2720.95,2562279324.87
2018-03-06,2728.13,3119066252.71
2018-03-07,2726.87,3337911437.55
2018-03-08,2738.96,4143332751.5
2018-03-09,2786.53,4764827621.28
2018-03-12,2783.03,4860254942.4
2018-03-13,2765.3,3836021863.105
2018-03-14,2749.51,3378639150.62
2018-03-15,2747.33,3305740195.76
2018-03-16,2751.79,2377232464.15
2018-03-19,2712.93,1175145674.42
2018-03-20,2716.94,1699815365.82
2018-03-21,2711.92,1537756387.43
2018-03-22,2643.7,-314435641.46
2018-03-23,2588.25,-458889987.57
2018-03-26,2658.55,830561198.155
2018-03-27,2612.62,-386192078.94
2018-03-28,2605.0,-700363602.0
2018-03-29,2641.91,503862629.14
2018-04-02,2581.82,-529523973.83
2018-04-03,2614.43,55832813.425
2018-04-04,2644.68,882950576.08
2018-04-05,2662.81,1957752253.445
2018-04-06,2604.44,55613925.81
2018-04-09,2613.16,183350195.13
2018-04-10,2656.85,1545747105.11
2018-04-11,2642.19,1196205218.03
2018-04-12,2664.01,2190652243.21
2018-04-13,2656.31,1373017692.91
2018-04-16,2677.89,2189160271.28
2018-04-17,2706.39,3825295233.32
2018-04-18,2708.65,4087229001.94
2018-04-19,2693.13,3825622132.49
2018-04-20,2670.15,1576649965.66
2018-04-23,2670.28,1514516029.805
2018-04-24,2634.57,504608616.71
2018-04-25,2639.36,650553973.24
2018-04-26,2667.12,1950646322.1725
2018-04-27,2669.94,1956197495.505
2018-04-30,2648.07,1346647655.89
2018-05-01,2654.7,1850593837.56
2018-05-02,2635.66,1581836989.93
2018-05-03,2629.74,1412590884.09
2018-05-04,2663.47,2384530565.08
2018-05-07,2672.6,3145903981.87
2018-05-08,2671.92,3196530055.22
2018-05-09,2697.79,4715828884.73
2018-05-10,2723.05,5561937365.32
2018-05-11,2727.73,4425220746.24
2018-05-14,2730.37,4754646369.36
2018-05-15,2711.47,3331060808.42
2018-05-16,2722.48,4245402572.0648
2018-05-17,2720.12,3594238409.76
2018-05-18,2713.02,2151459414.28
2018-05-21,2733.03,3062676879.5
2018-05-22,2724.5,2812965624.015
2018-05-23,2733.28,3876081266.97
2018-05-24,2727.79,4045804067.8
2018-05-25,2721.3,3155602060.7
2018-05-29,2689.83,2307985090.11
2018-05-30,2724.06,3788835456.305
2018-05-31,2705.32,3668514396.88
2018-06-01,2734.58,3988109847.62
2018-06-04,2746.87,4652474394.15
2018-06-05,2748.81,4769731072.14
2018-06-06,2772.3,5830607526.43
2018-06-07,2770.33,5339908449.04
2018-06-08,2778.98,4912654806.5
2018-06-11,2782.0,5319632165.72
2018-06-12,2786.84,6023685867.13
2018-06-13,2775.63,5815433663.97
2018-06-14,2782.55,6727663484.26
2018-06-15,2779.44,2864671245.07
2018-06-18,2773.87,3105568040.35
2018-06-19,2762.57,2978830498.47
2018-06-20,2767.34,3635122358.3165
2018-06-21,2749.76,2140074979.7492
2018-06-22,2754.89,2165247594.04
2018-06-25,2717.08,540369643.95
2018-06-26,2723.04,1176139452.105
2018-06-27,2699.66,138804939.2005
2018-06-28,2716.32,1277153188.93
2018-06-29,2718.57,1327486451.41
2018-07-02,2726.56,1849445413.58
2018-07-03,2713.22,1021590997.21
2018-07-05,2736.7,2214395300.0
2018-07-06,2759.79,2694101430.5
2018-07-09,2784.2,4124985704.61
2018-07-10,2793.82,4665824180.22
2018-07-11,2774.04,3988981721.09
2018-07-12,2798.33,5804466919.03
2018-07-13,2801.26,4318722133.1
2018-07-16,2798.44,4536613826.41
2018-07-17,2809.6,5274946022.29
2018-07-18,2815.62,5679877109.12
2018-07-19,2804.52,4656701208.47
2018-07-20,2801.84,2441052805.07
2018-07-23,2806.97,2637386284.63
2018-07-24,2820.34,3446396573.67
2018-07-25,2846.01,4533887785.96
2018-07-26,2837.43,4420080681.505
2018-07-27,2818.85,2925301947.86
2018-07-30,2802.61,1927611458.56
2018-07-31,2816.23,2176867642.56
2018-08-01,2813.42,2652864480.575
2018-08-02,2827.27,4221703298.741
2018-08-03,2840.35,3551087359.34
2018-08-06,2850.45,4432342494.785
2018-08-07,2858.48,5108370076.68
2018-08-08,2857.72,5292109110.1235
2018-08-09,2853.58,5211226091.47
2018-08-10,2833.27,3077839473.49
2018-08-13,2821.95,2837130072.31
2018-08-14,2839.99,4023188862.41
2018-08-15,2818.42,2085245978.14
2018-08-16,2840.72,3263179010.94
2018-08-17,2850.14,2411927575.225
2018-08-20,2857.05,2693750595.1665
2018-08-21,2862.88,3276857875.32
2018-08-22,2861.83,3999483245.42
2018-08-23,2856.98,3824789266.98
2018-08-24,2874.7,3501195296.745
2018-08-27,2896.71,4941883900.13
2018-08-28,2897.57,5118946552.53
2018-08-29,2914.04,6270317608.04
2018-08-30,2901.13,5975640565.56
2018-08-31,2901.44,3966964283.56
2018-09-04,2896.73,3366180323.97
2018-09-05,2888.66,2711506950.41
2018-09-06,2878.08,1178267245.493
2018-09-07,2871.73,2473373750.75
2018-09-10,2877.16,2217879823.06
2018-09-11,2887.91,3524473808.96
2018-09-12,2888.92,3886323590.68
2018-09-13,2904.2,5055063637.47
2018-09-14,2905.02,3677162317.26
2018-09-17,2888.85,2456434907.84
2018-09-18,2904.32,3278023101.29
2018-09-19,2907.94,3951373405.1
2018-09-20,2930.75,5910353360.946
2018-09-21,2929.22,2724444350.07
2018-09-24,2919.37,2703187780.086
2018-09-25,2915.58,3379749724.73
2018-09-26,2906.02,3276840640.215
2018-09-27,2914.0,4843758173.1
2018-09-28,2913.95,3114529990.5513
2018-10-01,2924.64,3672224009.1
2018-10-02,2923.42,2934354579.4
2018-10-03,2925.48,3028216317.22
2018-10-04,2901.61,1136127138.82
2018-10-05,2885.57,1310544943.09
2018-10-08,2884.55,1115410435.65
2018-10-09,2880.35,1034143167.32
2018-10-10,2785.76,-1396394101.0834
2018-10-11,2728.39,-2204206434.5764
2018-10-12,2767.03,-799233330.975
2018-10-15,2750.8,-1381848130.18
2018-10-16,2810.03,474268302.36
2018-10-17,2809.2,758333640.66
2018-10-18,2769.15,-1029438669.56
2018-10-19,2767.73,163142302.96
2018-10-22,2755.87,44405327.86
2018-10-23,2740.68,721931.91
2018-10-24,2656.29,-1077040424.97
2018-10-25,2705.61,-274658001.14
2018-10-26,2658.5,-671401605.16
2018-10-29,2641.12,-858555385.87
2018-10-30,2682.64,-392313380.19
2018-10-31,2711.7,510464123.74
2018-11-01,2740.34,1403817171.71
2018-11-02,2722.7,476260173.04
2018-11-05,2738.31,528749576.53
2018-11-06,2755.5,998457377.19
2018-11-07,2813.79,3237433461.43
2018-11-08,2806.84,2806110743.01
2018-11-09,2781.13,1144125546.8
2018-11-12,2726.26,-144822213.3
2018-11-13,2722.04,-147305645.11
2018-11-14,2701.74,-619059505.11
2018-11-15,2730.36,174032784.77
2018-11-16,2736.29,532424709.075
2018-11-19,2690.78,-74809599.57
2018-11-20,2641.8,-681335405.54
2018-11-21,2649.99,-601903150.805
2018-11-23,2632.56,-516121747.37
2018-11-26,2673.45,93513112.41
2018-11-27,2682.12,436332486.5
2018-11-28,2743.78,2232535254.12
2018-11-29,2737.76,2256852360.98
2018-11-30,2760.16,1746919857.67
2018-12-03,2790.37,2852734190.682
2018-12-04,2700.06,211888511.05
2018-12-06,2695.95,431713555.91
2018-12-07,2632.99,-504674341.2
2018-12-10,2637.72,-375947314.93
2018-12-11,2637.03,-201598330.33
2018-12-12,2651.07,236728313.07
2018-12-13,2650.54,265020913.47
2018-12-14,2599.95,-804333850.05
2018-12-17,2545.94,-1673337523.3215
2018-12-18,2546.16,-1424748790.78
2018-12-19,2506.96,-2235910856.23
2018-12-20,2467.41,-2567871605.38
2018-12-21,2416.63,-1350551226.89
2018-12-24,2351.1,-1726171988.74
2018-12-26,2467.7,-624662702.74
2018-12-27,2488.83,-218526888.785
2018-12-28,2485.74,-523373659.13
2018-12-31,2506.85,-246393093.455
2019-01-02,2510.03,-96696805.65
2019-01-03,2447.89,-1015709459.62
2019-01-04,2531.94,88481012.8
2019-01-07,2549.69,472253328.95
2019-01-08,2574.41,1087226846.17
2019-01-09,2584.96,1294438198.62
2019-01-10,2596.63,1534655632.059
2019-01-11,2596.26,1118377810.16
2019-01-14,2582.61,688458333.12
2019-01-15,2610.3,1966014371.59
2019-01-16,2616.1,2089639177.24
2019-01-17,2635.96,3018602481.57
2019-01-18,2670.71,1559369882.52
2019-01-22,2632.9,741811818.3125
2019-01-23,2638.7,924567396.87
2019-01-24,2642.33,1205020174.77
2019-01-25,2664.76,1315967588.27
2019-01-28,2643.85,1029074479.16
2019-01-29,2640.0,872710620.18
2019-01-30,2681.05,2059768944.55
2019-01-31,2704.1,2816569716.63
2019-02-01,2706.53,2037890380.93
2019-02-04,2724.87,2651320973.3
2019-02-05,2737.7,3402101379.91
2019-02-06,2731.61,2899263645.91
2019-02-07,2706.04,1478314706.253
2019-02-08,2707.88,1678506190.035
2019-02-11,2709.8,1697150333.89
2019-02-12,2744.73,3152210828.46
2019-02-13,2753.03,3507457725.65
2019-02-14,2745.73,3090404163.37
2019-02-15,2775.6,2110208349.56
2019-02-19,2779.76,2495344036.92
2019-02-20,2784.7,2647972675.448
2019-02-21,2774.88,2191834768.79
2019-02-22,2792.67,2564574167.79
2019-02-25,2796.11,2718344115.64
2019-02-26,2793.9,2779307701.91
2019-02-27,2792.38,2821204312.03
2019-02-28,2784.49,2457292621.19
2019-03-01,2803.69,2849712007.54
2019-03-04,2792.81,2814839966.48
2019-03-05,2789.65,2834080426.94
2019-03-06,2771.45,2111785443.814
2019-03-07,2748.93,557643405.82
2019-03-08,2743.07,875458278.44
2019-03-11,2783.3,2811441414.66
2019-03-12,2791.52,3361779820.78
2019-03-13,2810.93,4416755271.62
2019-03-14,2808.48,4136001114.52
2019-03-15,2822.48,2278105805.78
2019-03-18,2832.94,2707893175.3
2019-03-19,2832.57,2886374466.81
2019-03-20,2824.23,3150949854.34
2019-03-21,2854.88,4391527361.17
2019-03-22,2800.71,1684721855.07
2019-03-25,2798.36,1652744525.93
2019-03-26,2818.46,2289489604.88
2019-03-27,2805.37,1714094104.93
2019-03-28,2815.44,2161053226.81
2019-03-29,2834.41,2536729465.51
2019-04-01,2867.19,3828722920.45
2019-04-02,2867.24,4007118721.27
2019-04-03,2873.4,4508422261.37
2019-04-04,2879.39,4919287343.33
2019-04-05,2892.74,4172201282.74
2019-04-08,2895.77,4386606537.93
2019-04-09,2878.2,3715873468.49
2019-04-10,2888.21,4484511507.27
2019-04-11,2888.32,4721750714.78
2019-04-12,2907.41,4364967900.26
2019-04-15,2905.58,4543714311.07
2019-04-16,2907.06,5211638562.95
2019-04-17,2900.47,5275554128.4
2019-04-18,2905.03,2595828541.24
2019-04-22,2907.97,2883829567.29
2019-04-23,2933.68,3708523161.62
2019-04-24,2927.25,3347828563.55
2019-04-25,2926.17,3461944378.65
2019-04-26,2939.88,3316026880.92
2019-04-29,2943.03,3489304625.13
2019-04-30,2945.83,3022369058.66
2019-05-01,2923.73,2294443396.82
2019-05-02,2917.52,1588138611.89
2019-05-03,2945.64,3683628614.6
2019-05-06,2932.47,3269513326.26
2019-05-07,2884.05,1387700954.2385
2019-05-08,2879.42,1315362873.45
2019-05-09,2870.72,611175785.84
2019-05-10,2881.4,1407780723.75
2019-05-13,2811.87,-660387652.62
2019-05-14,2834.41,-137878630.94
2019-05-15,2850.96,1154771281.38
2019-05-16,2876.32,3114396509.76
2019-05-17,2859.51,1101371353.02
2019-05-20,2840.23,511229616.92
2019-05-21,2864.36,1077281483.64
2019-05-22,2856.27,970565608.75
2019-05-23,2822.24,-322305972.065
2019-05-24,2826.06,425214209.92
2019-05-28,2802.39,86997253.178
2019-05-29,2783.02,-617453262.73
2019-05-30,2788.87,-249167557.38
2019-05-31,2752.06,-655603961.19
2019-06-03,2744.31,-998686295.49
2019-06-04,2803.27,508859114.11
2019-06-05,2826.15,1316830936.97
2019-06-06,2843.49,2139446209.27
2019-06-07,2873.34,2312457965.46
2019-06-10,2886.73,2992053140.71
2019-06-11,2885.72,2919367097.67
2019-06-12,2879.84,2534629945.1
2019-06-13,2891.64,3341129060.47
2019-06-14,2886.99,2601722033.3
2019-06-17,2889.67,3026953726.93
2019-06-18,2917.75,4231361794.49
2019-06-19,2926.46,4655163284.88
2019-06-20,2954.18,6809353453.165
2019-06-21,2950.5,2788279329.82
2019-06-24,2945.36,2682082373.12
2019-06-25,2917.38,1715046079.76
2019-06-26,2913.78,1979085658.9
2019-06-27,2924.92,2235671648.66
2019-06-28,2941.76,2150116149.59
2019-07-01,2964.33,3009288045.35
2019-07-02,2973.01,4032391466.0
2019-07-03,2995.82,6001563023.13
2019-07-05,2990.41,3605487091.6
2019-07-08,2975.95,3363916928.12
2019-07-09,2979.63,5031135139.11
2019-07-10,2993.07,6799856780.29
2019-07-11,2999.91,6114535111.83
2019-07-12,3013.77,6592506392.835
2019-07-15,3014.3,7692487282.54
2019-07-16,3004.04,7100241254.76
2019-07-17,2984.42,5114619730.99
2019-07-18,2995.1,3282828552.72
2019-07-19,2976.61,1383015562.49
2019-07-22,2985.02,1771523942.15
2019-07-23,3005.47,2820676279.24
2019-07-24,3019.56,3468012100.89
2019-07-25,3003.67,2968165793.66
2019-07-26,3025.86,2879676877.87
2019-07-29,3020.97,2448648425.13
2019-07-30,3013.18,2242310116.13
2019-07-31,2980.36,1014922967.4
2019-08-01,2953.56,222745764.82
2019-08-02,2932.05,444632947.12
2019-08-05,2844.74,-1090684445.17
2019-08-06,2881.77,-234410228.53
2019-08-07,2883.98,-221865700.85
2019-08-08,2938.09,3156826139.81
2019-08-09,2918.65,1145370587.31
2019-08-12,2882.69,328898414.8821
2019-08-13,2926.32,895203143.9
2019-08-14,2840.6,-1227145326.79
2019-08-15,2847.6,-591406462.91
2019-08-16,2888.68,323774772.26
2019-08-19,2923.64,1257211506.35
2019-08-20,2900.51,629628005.52
2019-08-21,2924.43,1620355876.32
2019-08-22,2922.95,1253027264.97
2019-08-23,2847.11,-252362535.645
2019-08-26,2878.38,156623383.0452
2019-08-27,2869.16,-70147682.44
2019-08-28,2887.94,-278980261.67
2019-08-29,2924.58,2744423694.5
2019-08-30,2926.46,1673083468.99
2019-09-03,2906.27,655098872.0522
2019-09-04,2937.78,1607852089.8838
2019-09-05,2976.0,5789727023.7489
2019-09-06,2978.71,2963183464.97
2019-09-09,2978.43,2738909582.18
2019-09-10,2979.39,2948241304.16
2019-09-11,3000.9,4264664219.45
2019-09-12,3009.57,6175559030.38
2019-09-13,3007.37,4760360938.725
2019-09-16,2997.96,3596891436.93
2019-09-17,3005.64,4604086110.13
2019-09-18,3006.73,4343912105.45
2019-09-19,3006.76,4314537265.5
2019-09-20,2991.98,1460973065.32
2019-09-23,2991.79,1159392730.165
2019-09-24,2966.61,311838845.98
2019-09-25,2984.86,446764901.715
2019-09-26,2977.62,953488275.095
2019-09-27,2961.79,1047297558.06
2019-09-30,2976.74,1546094551.455
2019-10-01,2940.25,752856808.06
2019-10-02,2887.62,-800325334.37
2019-10-03,2910.64,210501941.08
2019-10-04,2951.97,1414848353.03
2019-10-07,2938.79,1120509472.34
2019-10-08,2893.06,13074552.67
2019-10-09,2919.4,949703459.415
2019-10-10,2938.13,1312512622.72
2019-10-11,2970.27,2254375191.63
2019-10-14,2966.15,2250020696.455
2019-10-15,2995.68,4666622782.175
2019-10-16,2989.69,4370167753.48
2019-10-17,2997.95,4941474775.12
2019-10-18,2986.2,1448209579.075
2019-10-21,3006.73,2035226238.25
2019-10-22,2995.99,1810500602.96
2019-10-23,3004.52,2087765684.385
2019-10-24,3010.27,2693848934.945
2019-10-25,3022.51,2239490995.315
2019-10-28,3039.42,3277916673.93
2019-10-29,3036.88,2837080200.1648
2019-10-30,3046.77,3836179033.865
2019-10-31,3037.58,3944362020.29
