date,price,dix,gex,Vix Previous Close,Vix 21 Moving Average,SPX Change
3/14/14,1841.130005,0.394080908,1391763131,16.21999931,14.60285714,-0.002821778
3/17/14,1858.829956,0.400936257,2116702885,17.81999969,14.67428571,0.009613635
3/18/14,1872.25,0.397201537,2955825734,15.64000034,14.71952384,0.007219619
3/19/14,1860.77002,0.443469575,2415947756,14.52000046,14.77904765,-0.006131649
3/20/14,1872.01001,0.420561905,2907602191,15.11999989,14.732381,0.006040505
3/21/14,1866.52002,0.420882359,3500669616,14.52000046,14.74238101,-0.002932671
3/24/14,1857.439941,0.405004631,1986958876,15,14.76190481,-0.00486471
3/25/14,1865.619995,0.401020919,2407590954,15.09000015,14.75190485,0.00440394
3/26/14,1852.560059,0.38862145,1754256007,14.02000046,14.81190486,-0.007000319
3/27/14,1849.040039,0.386546851,1526244129,14.93000031,14.82476198,-0.001900084
3/28/14,1857.619995,0.399139712,1962187746,14.61999989,14.84238102,0.004640222
3/31/14,1872.339966,0.403332331,2328624776,14.40999985,14.83666674,0.007924102
4/1/14,1885.52002,0.377560743,3081006169,13.88000011,14.69857152,0.007039349
4/2/14,1890.900024,0.393700703,3401790301,13.10000038,14.65047627,0.002853326
4/3/14,1888.77002,0.398267834,2940714472,13.09000015,14.62571435,-0.00112645
4/4/14,1865.089966,0.393144099,2013603940,13.36999989,14.61380959,-0.012537288
4/7/14,1845.040039,0.377136926,1358003838,13.96000004,14.6833334,-0.010750113
4/8/14,1851.959961,0.368940772,1661234775,15.56999969,14.71619057,0.003750554
4/9/14,1872.180054,0.378247264,2738803475,14.89000034,14.66952387,0.010918213
4/10/14,1833.079956,0.41778861,966310075.7,13.81999969,14.73714293,-0.020884796
4/11/14,1815.689941,0.393054594,738014044.6,15.89000034,14.77571442,-0.009486774
4/14/14,1830.609985,0.403437508,1404560181,17.03000069,14.69428589,0.008217286
4/15/14,1842.97998,0.408854458,1783456308,16.11000061,14.69285729,0.006757308
4/16/14,1862.310059,0.406395935,2885115088,15.60999966,14.6766668,0.010488491
4/17/14,1864.849976,0.431651405,2718418737,14.18000031,14.59285727,0.001363853
4/21/14,1871.890015,0.403985775,2134024745,13.35999966,14.53238106,0.003775124
4/22/14,1879.550049,0.400955709,2434899809,13.25,14.44619056,0.004092139
4/23/14,1875.390015,0.403179308,2167335122,13.18999958,14.35952391,-0.002213314
4/24/14,1878.609985,0.371125053,2970942878,13.27000046,14.32619054,0.00171696
4/25/14,1863.400024,0.405602222,2206306342,13.31999969,14.28476197,-0.008096391
4/28/14,1869.430054,0.381053846,2436056150,14.06000042,14.25380961,0.003236036
4/29/14,1878.329956,0.372978644,2989975293,13.97000027,14.22047629,0.004760757
4/30/14,1883.949951,0.403251573,3144184951,13.71000004,14.19809532,0.002992017
5/1/14,1883.680054,0.415291656,3088152773,13.40999985,14.20523816,-0.000143261
5/2/14,1881.140015,0.426634859,2847159602,13.25,14.19666672,-0.001348445
5/5/14,1884.660034,0.396783902,3072580210,12.90999985,14.1928572,0.001871216
5/6/14,1867.719971,0.410473214,2521106238,13.28999996,14.18523816,-0.008988392
5/7/14,1878.209961,0.40438003,2673682623,13.80000019,14.08190482,0.005616468
5/8/14,1875.630005,0.412564407,2120705836,13.39999962,14.01238101,-0.001373625
5/9/14,1878.47998,0.392497613,2356036961,13.43000031,13.96952388,0.001519476
5/12/14,1896.650024,0.388427691,3355844369,12.92000008,13.79523813,0.009672738
5/13/14,1897.449951,0.384958412,3519069240,12.22999954,13.56190477,0.000421758
5/14/14,1888.530029,0.409827815,3058536325,12.13000011,13.3742857,-0.004701005
5/15/14,1870.849976,0.423250383,1779766612,12.17000008,13.25809524,-0.009361807
5/16/14,1877.859985,0.400566247,4126954414,13.17000008,13.17523806,0.003746965
5/19/14,1885.079956,0.398586498,2509029956,12.43999958,13.13047618,0.003844787
5/20/14,1872.829956,0.433377272,2214227300,12.42000008,13.11666666,-0.006498398
5/21/14,1888.030029,0.402055729,3085200323,12.96000004,13.05571429,0.008116099
5/22/14,1892.48999,0.402673166,3401683874,11.90999985,12.99666664,0.00236223
5/23/14,1900.530029,0.404528395,3038194133,12.02999973,12.9033333,0.004248392
5/27/14,1911.910034,0.380749799,3596693816,11.35999966,12.78190472,0.005987806
5/28/14,1909.780029,0.387001685,3590867017,11.51000023,12.6728571,-0.001114072
5/29/14,1920.030029,0.389201225,4307144100,11.68000031,12.57095232,0.00536711
5/30/14,1923.569946,0.405881146,3519139554,11.56999969,12.47523803,0.001843678
6/2/14,1924.969971,0.403647998,3562538753,11.39999962,12.39571421,0.000727826
6/3/14,1924.23999,0.4095818,3882468328,11.57999992,12.34619041,-0.000379217
6/4/14,1927.880005,0.393459748,4135815009,11.86999989,12.28857136,0.001891664
6/5/14,1940.459961,0.383983193,4783512497,12.07999992,12.18761898,0.00652528
6/6/14,1949.439941,0.392022709,4145896016,11.68000031,12.06047612,0.004627758
6/9/14,1951.27002,0.398294366,3217646461,10.72999954,11.95190466,0.000938772
6/10/14,1950.790039,0.386255411,4447691188,11.14999962,11.85999988,-0.000245984
6/11/14,1943.890015,0.411642337,4165400666,10.98999977,11.82999992,-0.003537041
6/12/14,1930.109985,0.399892066,3188676525,11.60000038,11.85047613,-0.007088894
6/13/14,1936.160034,0.39990942,3378408132,12.56000042,11.85095233,0.003134562
6/16/14,1937.780029,0.404646312,3583834370,12.18000031,11.8261904,0.000836705
6/17/14,1941.98999,0.40077287,3760613245,12.64999962,11.80809521,0.002172569
6/18/14,1956.97998,0.389490463,4739382562,12.06000042,11.72190471,0.007718881
6/19/14,1959.47998,0.405197659,4767112308,10.60999966,11.61047613,0.001277479
6/20/14,1962.869995,0.393901062,5533296861,10.61999989,11.55999997,0.001730059
6/23/14,1962.609985,0.392919377,3223648289,10.85000038,11.50999996,-0.000132464
6/24/14,1949.97998,0.38487827,2829883828,10.97999954,11.54666664,-0.006435311
6/25/14,1959.530029,0.374541248,3319053378,12.13000011,11.55047617,0.004897511
6/26/14,1957.219971,0.394992857,3282324698,11.59000015,11.5480952,-0.001178884
6/27/14,1960.959961,0.39393539,3171554110,11.63000011,11.53333332,0.001910869
6/30/14,1960.22998,0.389391161,3221027742,11.26000023,11.54142857,-0.000372257
7/1/14,1973.319946,0.382698508,4120990242,11.56999969,11.52095236,0.006677771
7/2/14,1974.619995,0.372063169,4126088536,11.14999962,11.47095235,0.000658813
7/3/14,1985.439941,0.36414342,4012944457,10.81999969,11.38714282,0.005479508
7/7/14,1977.650024,0.387948877,3989788225,10.31999969,11.37047613,-0.003923522
7/8/14,1963.709961,0.374529656,3143932635,11.32999992,11.42999994,-0.007048802
7/9/14,1972.829956,0.377106397,3744053861,11.97999954,11.45380947,0.004644268
7/10/14,1964.680054,0.37983148,3101645010,11.64999962,11.52999996,-0.004131072
7/11/14,1967.569946,0.392609547,3425979404,12.59000015,11.55285708,0.001470922
7/14/14,1977.099976,0.378822047,4098124772,12.07999992,11.51761895,0.004843553
7/15/14,1973.280029,0.389664184,3902459928,11.81999969,11.50714275,-0.001932096
7/16/14,1981.569946,0.384982532,4148235185,11.96000004,11.42857134,0.004201085
7/17/14,1958.119995,0.401798125,2670179546,11,11.54666655,-0.011834026
7/18/14,1978.219971,0.408956516,5251430846,14.53999996,11.61571421,0.010264936
7/21/14,1973.630005,0.395295238,2606010805,12.06000042,11.71999995,-0.002320251
7/22/14,1983.530029,0.375403793,3105643754,12.81000042,11.7861904,0.00501615
7/23/14,1987.01001,0.363870019,3629836833,12.23999977,11.81190473,0.001754438
7/24/14,1987.97998,0.370110485,3698904675,11.52000046,11.7980952,0.000488156
7/25/14,1978.339966,0.384126217,2814918712,11.84000015,11.85047613,-0.00484915
7/28/14,1978.910034,0.367050884,3052423508,12.68999958,11.89476186,0.000288155
7/29/14,1969.949951,0.391568091,2828670056,12.56000042,11.99095231,-0.004527787
7/30/14,1970.069946,0.374181777,3084118200,13.27999973,12.07476184,6.09E-05
7/31/14,1930.670044,0.389536079,1287492125,13.32999992,12.35095238,-0.01999924
8/1/14,1925.150024,0.377984419,1460931261,16.95000076,12.64666671,-0.002859121
8/4/14,1938.98999,0.388827021,1926756189,17.03000069,12.87523815,0.007189032
8/5/14,1920.209961,0.42046185,1324114522,15.11999989,13.13904771,-0.00968547
8/6/14,1920.23999,0.397129573,1432870393,16.87000084,13.34809539,1.56E-05
8/7/14,1909.569946,0.416941214,1036756007,16.37000084,13.58666683,-0.00555662
8/8/14,1931.589966,0.389454746,1795655354,16.65999985,13.73809542,0.011531403
8/11/14,1936.920044,0.434052954,2205005857,15.77000046,13.84047635,0.002759425
8/12/14,1933.75,0.419673503,1985433896,14.22999954,13.95047637,-0.001636642
8/13/14,1946.719971,0.39759558,2869218348,14.13000011,13.99523826,0.00670716
8/14/14,1955.180054,0.391260389,3221811088,12.89999962,14.06285731,0.004345814
8/15/14,1955.060059,0.433309035,3387723209,12.42000008,13.99666682,-6.14E-05
8/18/14,1971.73999,0.374125177,2890126431,13.14999962,14.00904774,0.008531672
8/19/14,1981.599976,0.367713324,3364523180,12.31999969,13.98047629,0.005000652
8/20/14,1986.51001,0.386948986,3582391013,12.21000004,13.95857152,0.002477813
8/21/14,1992.369995,0.391912419,3800806026,11.77999973,13.97000009,0.002949889
8/22/14,1988.400024,0.402560093,3274601002,11.76000023,13.95238104,-0.001992587
8/25/14,1997.920044,0.37806383,3686238658,11.47000027,13.9052382,0.004787779
8/26/14,2000.02002,0.362279852,3794250968,11.69999981,13.86095247,0.001051081
8/27/14,2000.119995,0.382864591,3691243014,11.63000011,13.7895239,5.00E-05
8/28/14,1996.73999,0.36967817,3287387735,11.77999973,13.72857153,-0.001689901
8/29/14,2003.369995,0.383082812,3569236749,12.05000019,13.49714293,0.003320415
9/2/14,2002.280029,0.39489199,3642237657,12.09000015,13.26952385,-0.000544066
9/3/14,2000.719971,0.374052244,3149865492,12.25,13.13809527,-0.000779141
9/4/14,1997.650024,0.403540134,2940758523,12.35999966,12.93666667,-0.001534421
9/5/14,2007.709961,0.377857389,3433546164,12.64000034,12.73285711,0.005035886
9/8/14,2001.540039,0.40796991,3213963364,12.09000015,12.54238092,-0.003073114
9/9/14,1988.439941,0.390597436,2457727705,12.65999985,12.43428566,-0.006545009
9/10/14,1995.689941,0.376000604,3169051486,13.5,12.36999998,0.003646074
9/11/14,1997.449951,0.398071809,3292732697,12.88000011,12.30666665,0.000881906
9/12/14,1985.540039,0.417705228,2626978851,12.80000019,12.32619049,-0.005962558
9/15/14,1984.130005,0.389824474,2452802610,13.31000042,12.40714287,-0.000710151
9/16/14,1998.97998,0.374041517,3233415804,14.11999989,12.38714286,0.007484376
9/17/14,2001.569946,0.416405678,3581607332,12.72999954,12.40285714,0.001295644
9/18/14,2011.359985,0.410996374,4360835085,12.64999962,12.3942857,0.00489118
9/19/14,2010.400024,0.404161054,2897473748,12.02999973,12.40999998,-0.00047727
9/22/14,1994.290039,0.371638937,2447234601,12.10999966,12.50190471,-0.008013323
9/23/14,1982.77002,0.381579128,2240403438,13.68999958,12.66666662,-0.005776501
9/24/14,1998.300049,0.385398733,2883115197,14.93000031,12.74142856,0.007832491
9/25/14,1965.98999,0.409672014,1037470765,13.27000046,12.93238095,-0.016168773
9/26/14,1982.849976,0.377808833,2353323447,15.64000034,13.07857146,0.008575825
9/29/14,1977.800049,0.403517989,2177290317,14.85000038,13.26571428,-0.002546802
9/30/14,1972.290039,0.401688579,2171786419,15.97999954,13.46666663,-0.002785929
10/1/14,1946.160034,0.412982965,935643415,16.30999947,13.67904754,-0.013248561
10/2/14,1946.170044,0.385785049,1247707553,16.70999908,13.85999993,5.14E-06
10/3/14,1967.900024,0.397658349,2147173745,16.15999985,13.9509523,0.011165509
10/6/14,1964.819946,0.407405965,2112066894,14.55000019,14.11142849,-0.00156516
10/7/14,1935.099976,0.425135423,895363280.2,15.46000004,14.32761901,-0.015126053
10/8/14,1968.890015,0.39478202,2511736122,17.20000076,14.40428566,0.01746165
10/9/14,1928.209961,0.410798102,953074338.1,15.10999966,14.68428566,-0.020661415
10/10/14,1906.130005,0.381868078,620254341.7,18.76000023,15.08619041,-0.011451012
10/13/14,1874.73999,0.401737744,-54273750.21,21.23999977,15.62571417,-0.01646793
10/14/14,1877.699951,0.396897764,-37270045.81,24.63999939,16.03857136,0.001578865
10/15/14,1862.48999,0.364920898,-354603773.8,22.79000092,16.63571426,-0.008100315
10/16/14,1862.76001,0.397124048,-486465586.5,25.27000046,17.23333336,0.000144978
10/17/14,1886.76001,0.399203708,-80633520.04,25.20000076,17.70761908,0.012884107
10/20/14,1904.01001,0.407931829,1023404620,21.98999977,18.01523813,0.009142657
10/21/14,1941.280029,0.385346404,2103526248,18.56999969,18.12904767,0.019574487
10/22/14,1927.109985,0.408954558,1787900920,16.07999992,18.26904769,-0.00729933
10/23/14,1950.819946,0.408436132,2594442773,17.87000084,18.4242858,0.012303377
10/24/14,1964.579956,0.401523506,2327989816,16.53000069,18.44666676,0.00705345
10/27/14,1961.630005,0.405896301,2385726729,16.11000061,18.50333346,-0.001501568
10/28/14,1985.050049,0.392942736,3179195992,16.04000092,18.42761921,0.011939073
10/29/14,1982.300049,0.383634147,3074663577,14.39000034,18.37238112,-0.001385355
10/30/14,1994.650024,0.387146433,3376682924,15.14999962,18.26809547,0.006230124
10/31/14,2018.050049,0.363808207,3577160779,14.52000046,18.16666689,0.011731394
11/3/14,2017.810059,0.389603733,3630139427,14.02999973,18.17523829,-0.000118922
11/4/14,2012.099976,0.379008206,3270944516,14.72999954,18.14809545,-0.002829842
11/5/14,2023.569946,0.394724703,3469322234,14.89000034,18.0038097,0.005700497
11/6/14,2031.209961,0.378502836,3632879930,14.17000008,17.93523829,0.003775513
11/7/14,2031.920044,0.384528839,3537819511,13.67000008,17.66666685,0.000349586
11/10/14,2038.26001,0.382657699,3861660865,13.11999989,17.25857162,0.003120185
11/11/14,2039.680054,0.377887542,4081977023,12.67000008,16.70047642,0.000696694
11/12/14,2038.25,0.391469076,4305512921,12.92000008,16.2352383,-0.000701117
11/13/14,2039.329956,0.401996367,4445050754,13.02000046,15.68857161,0.000529845
11/14/14,2039.819946,0.39250369,4173138282,13.78999996,15.12238112,0.00024027
11/17/14,2041.319946,0.384594745,4234074307,13.31000042,14.74142874,0.000735359
11/18/14,2051.800049,0.388906427,4431298841,13.98999977,14.51714302,0.005133984
11/19/14,2048.719971,0.408256792,4418990250,13.85999966,14.41619065,-0.001501159
11/20/14,2052.75,0.39410036,4805242277,13.96000004,14.21190489,0.001967096
11/21/14,2063.5,0.397911209,5900554345,13.57999992,14.0390477,0.005236877
11/24/14,2069.409912,0.368171645,3604797468,12.89999962,13.87285718,0.002864023
11/25/14,2067.030029,0.388518856,3617751182,12.61999989,13.69238095,-0.00115003
11/26/14,2072.830078,0.403709815,3868883158,12.25,13.58190473,0.002805982
11/28/14,2067.560059,0.368255078,3355572302,12.06999969,13.49523808,-0.002542427
12/1/14,2053.439941,0.375379996,2757277218,13.32999992,13.47809519,-0.006829363
12/2/14,2066.550049,0.392803974,3159351786,14.15999985,13.42190475,0.006384461
12/3/14,2074.330078,0.40523418,3319901057,12.85000038,13.31571429,0.003764743
12/4/14,2071.919922,0.393391853,3476194763,12.5,13.19619047,-0.001161896
12/5/14,2075.370117,0.376662673,3376386658,12.38000011,13.08761905,0.001665216
12/8/14,2060.310059,0.389248324,2828689149,11.89000034,13.11333334,-0.007256565
12/9/14,2059.820068,0.376547082,2945130438,14.21000004,13.21952384,-0.000237824
12/10/14,2026.140015,0.414184328,1721424126,15.35000038,13.49857149,-0.016350968
12/11/14,2035.329956,0.370983492,1973090997,18.53000069,13.83952386,0.004535689
12/12/14,2002.329956,0.412041473,1283490316,20.07999992,14.22333336,-0.016213587
12/15/14,1989.630005,0.371311067,941478891.7,21.07999992,14.53904765,-0.006342587
12/16/14,1972.73999,0.369141565,309244442.3,20.42000008,15.02761904,-0.008489023
12/17/14,2012.890015,0.393855204,1672429973,23.56999969,15.28714289,0.020352416
12/18/14,2061.22998,0.356262389,3712017424,19.44000053,15.42761907,0.024015204
12/19/14,2070.649902,0.36259265,3945503610,16.80999947,15.54809525,0.004570049
12/22/14,2078.540039,0.353497842,3231917836,16.48999977,15.62761906,0.003810464
12/23/14,2082.169922,0.34612253,3385274202,15.25,15.71809528,0.001746362
12/24/14,2081.879883,0.367299567,3273156972,14.80000019,15.80142861,-0.000139297
12/26/14,2088.77002,0.385223277,3242962064,14.36999989,15.90857147,0.003309575
12/29/14,2090.570068,0.377912689,3379718369,14.5,16.05095246,0.000861774
12/30/14,2080.350098,0.393444369,3006182551,15.06000042,16.1742858,-0.004888604
12/31/14,2058.899902,0.422316567,2250907928,15.92000008,16.41428584,-0.010310859
1/2/15,2058.199951,0.396344314,2392799191,19.20000076,16.64952396,-0.000339964
1/5/15,2020.579956,0.439579428,1322638288,17.79000092,17.0028573,-0.018278105
1/6/15,2002.609985,0.427564304,854915033.9,19.92000008,17.41904781,-0.008893472
1/7/15,2025.900024,0.408869746,1638301269,21.12000084,17.7723811,0.011629843
1/8/15,2062.139893,0.382549567,3003367719,19.30999947,17.90571444,0.017888281
1/9/15,2044.810059,0.427926163,2196266563,17.01000023,18.01047629,-0.008403811
1/12/15,2028.26001,0.421050836,1714465582,17.54999924,18.06142866,-0.008093685
1/13/15,2023.030029,0.403434515,1755547815,19.60000038,18.08428578,-0.002578555
1/14/15,2011.27002,0.428628952,1298712113,20.55999947,18.10333338,-0.005813067
1/15/15,1992.670044,0.438354765,435398119.3,21.47999954,18.19714287,-0.009247876
1/16/15,2019.420044,0.413191739,2342499306,22.38999939,18.07238102,0.013424199
1/20/15,2022.550049,0.406132828,1000167524,20.95000076,18.09380954,0.001549952
1/21/15,2032.119995,0.417358955,1358011058,19.88999939,18.19095244,0.004731624
1/22/15,2063.149902,0.393151059,2315044769,18.85000038,18.18666672,0.015269722
1/23/15,2051.820068,0.39847986,1546202422,16.39999962,18.25380957,-0.005491522
1/26/15,2057.090088,0.39447787,1724235572,16.65999985,18.28809529,0.002568461
1/27/15,2029.550049,0.415547003,945326209.2,15.52000046,18.42380955,-0.013387862
1/28/15,2002.160034,0.399432542,627881136.8,17.21999931,18.70666672,-0.01349561
1/29/15,2021.25,0.389569012,1317105063,20.44000053,18.88285719,0.009534685
1/30/15,1994.98999,0.425252815,751991677,18.76000023,19.12333334,-0.012991965
2/2/15,2020.849976,0.431074008,1322390852,20.96999931,19.1342857,0.012962464
2/3/15,2050.030029,0.401542857,2201656512,19.43000031,19.11238089,0.014439495
2/4/15,2041.51001,0.418950359,1986466633,17.32999992,19.0366666,-0.004156046
2/5/15,2062.52002,0.40168427,2651176778,18.32999992,18.83333324,0.010291407
2/6/15,2055.469971,0.41791513,1963229572,16.85000038,18.73714284,-0.003418172
2/9/15,2046.73999,0.412567371,1847549144,17.29000092,18.81047612,-0.004247195
2/10/15,2068.590088,0.397392035,2868205390,18.54999924,18.79523804,0.010675561
2/11/15,2068.530029,0.421003179,2945871387,17.22999954,18.66952369,-2.90E-05
2/12/15,2088.47998,0.405082255,3797748162,16.95999908,18.4209523,0.009644506
2/13/15,2096.98999,0.400860949,3348754193,15.34000015,18.09761897,0.004074739
2/17/15,2100.340088,0.384416317,3580823495,14.68999958,17.78380948,0.001597575
2/18/15,2099.679932,0.408602742,3546470632,15.80000019,17.52190467,-0.000314309
2/19/15,2097.449951,0.430727314,3743935804,15.44999981,17.30285708,-0.001062058
2/20/15,2110.300049,0.409254413,2555134680,15.28999996,17.08619041,0.006126534
2/23/15,2109.659912,0.379815505,2557206389,14.30000019,16.9985714,-0.000303339
2/24/15,2115.47998,0.386856228,2906097990,14.56000042,16.85714281,0.002758771
2/25/15,2113.860107,0.393383576,3174532944,13.68999958,16.7771428,-0.000765724
2/26/15,2110.73999,0.392647452,3213568683,13.84000015,16.61952378,-0.001476028
2/27/15,2104.5,0.390964544,2539460102,13.90999985,16.28142852,-0.002956304
3/2/15,2117.389893,0.393050752,3101129568,13.34000015,16.00904755,0.006124919
3/3/15,2107.780029,0.416967477,2886065890,13.03999996,15.67047614,-0.004538542
3/4/15,2098.530029,0.418046139,2460770455,13.85999966,15.42285706,-0.004388503
3/5/15,2101.040039,0.406124122,2565651617,14.22999954,15.26619039,0.00119608
3/6/15,2071.26001,0.437306204,1674265497,14.03999996,15.11714277,-0.014173946
3/9/15,2079.429932,0.392025421,1905671129,15.19999981,15.03190467,0.003944421
3/10/15,2044.160034,0.416048598,600779581.5,15.06000042,15.00333323,-0.01696133
3/11/15,2040.23999,0.408281839,418278295.8,16.69000053,14.9233333,-0.00191768
3/12/15,2065.949951,0.3940272,1547603450,16.87000084,14.83714285,0.01260144
3/13/15,2053.399902,0.435879205,1159434440,15.42000008,14.79142861,-0.006074711
3/16/15,2081.189941,0.381457604,2064486973,16,14.80428573,0.013533671
3/17/15,2074.280029,0.413796235,1788279869,15.60999966,14.85047622,-0.003320174
3/18/15,2099.5,0.420740708,3140160119,15.65999985,14.76333337,0.012158422
3/19/15,2089.27002,0.432580955,2744295208,13.97000027,14.69761907,-0.004872579
3/20/15,2108.100098,0.407330833,2028510992,14.06999969,14.58952386,0.009012755
3/23/15,2104.419922,0.385255378,2075187396,13.02000046,14.54714289,-0.001745731
3/24/15,2091.5,0.404023136,1912572190,13.40999985,14.50238096,-0.006139422
3/25/15,2061.050049,0.426293971,590575196,13.61999989,14.58571429,-0.014558906
3/26/15,2056.149902,0.410963674,367453019.7,15.43999958,14.67904763,-0.0023775
3/27/15,2061.02002,0.397104612,831056261.4,15.80000019,14.73428572,0.002368562
3/30/15,2086.23999,0.391228001,1700053108,15.06999969,14.79000001,0.012236645
3/31/15,2067.889893,0.412077227,944428600.5,14.51000023,14.89714286,-0.008795775
4/1/15,2059.689941,0.412220418,618894196.1,15.28999996,14.95666667,-0.003965372
4/2/15,2066.959961,0.398479334,1074940971,15.10999966,14.97761908,0.003529667
4/6/15,2080.620117,0.393830381,1735568186,14.67000008,15.0109524,0.006608815
4/7/15,2076.330078,0.422460862,1689332052,14.73999977,14.9909524,-0.002061904
4/8/15,2081.899902,0.415447307,1804303642,14.77999973,14.93952379,0.002682533
4/9/15,2091.179932,0.403607784,2314981155,13.97999954,14.7680952,0.004457481
4/10/15,2102.060059,0.396201697,2375226911,13.09000015,14.56380944,0.005202865
4/13/15,2092.429932,0.410255345,2170858430,12.57999992,14.49333323,-0.004581281
4/14/15,2095.840088,0.421983204,2422102762,13.93999958,14.38238085,0.001629759
4/15/15,2106.629883,0.420914595,2975840018,13.67000008,14.25047611,0.005148196
4/16/15,2104.98999,0.43693327,3052527867,12.84000015,14.10476185,-0.000778444
4/17/15,2081.179932,0.47002844,1202496533,12.60000038,14.10095233,-0.011311245
4/20/15,2100.399902,0.405283745,1894828572,13.89000034,14.06428569,0.009235131
4/21/15,2097.290039,0.390417112,1813870698,13.30000019,14.07523805,-0.001480605
4/22/15,2107.959961,0.415414053,2385931788,13.25,14.04190472,0.00508748
4/23/15,2112.929932,0.421431732,2683491662,12.71000004,13.98761899,0.002357716
4/24/15,2117.689941,0.420649553,2417361800,12.47999954,13.83761901,0.0022528
4/27/15,2108.919922,0.397305363,2273854602,12.28999996,13.70999995,-0.004141314
4/28/15,2114.76001,0.392425764,2418731576,13.11999989,13.58333329,0.002769232
4/29/15,2106.850098,0.399647102,2082509145,12.40999985,13.52999996,-0.003740336
4/30/15,2085.51001,0.423230387,1075418448,13.39000034,13.49476188,-0.010128907
5/1/15,2108.290039,0.403670353,2190755805,14.55000019,13.37999998,0.010923002
5/4/15,2114.48999,0.411088855,2471501300,12.69999981,13.29333333,0.002940749
5/5/15,2089.459961,0.42682489,1496920862,12.85000038,13.27285717,-0.011837384
5/6/15,2080.149902,0.433388037,1009398489,14.31000042,13.29047621,-0.004455725
5/7/15,2088,0.394054116,1264766567,15.14999962,13.34523814,0.003773814
5/8/15,2116.100098,0.38092995,2526642515,15.13000011,13.33428574,0.013457901
5/11/15,2105.330078,0.42413742,1982449257,12.85999966,13.39476195,-0.005089561
5/12/15,2099.120117,0.433051848,1623774190,13.85000038,13.39095243,-0.002949638
5/13/15,2098.47998,0.410201007,1675066005,13.85999966,13.39523815,-0.000304955
5/14/15,2121.100098,0.410380787,3502373806,13.76000023,13.39047623,0.010779287
5/15/15,2122.72998,0.437070257,2079597220,12.73999977,13.38000002,0.000768414
5/18/15,2129.199951,0.427544913,2556607996,12.38000011,13.32476189,0.003047948
5/19/15,2127.830078,0.408486052,2571263654,12.72999954,13.30333333,-0.000643375
5/20/15,2125.850098,0.412285748,2549845958,12.85000038,13.28571429,-0.000930516
5/21/15,2130.820068,0.411811477,3339607173,12.88000011,13.25714284,0.002337874
5/22/15,2126.060059,0.414809434,2362002519,12.10999966,13.2404762,-0.002233886
5/26/15,2104.199951,0.419802301,1434499901,12.13000011,13.32476194,-0.01028198
5/27/15,2123.47998,0.396951534,2592019000,14.06000042,13.33190482,0.009162641
5/28/15,2120.790039,0.424644831,2372898573,13.27000046,13.37476199,-0.001266761
5/29/15,2107.389893,0.446652403,1367312810,13.31000042,13.39619055,-0.006318469
6/1/15,2111.72998,0.393700609,1676720620,13.84000015,13.36857151,0.002059461
6/2/15,2109.600098,0.416315516,1764351175,13.97000027,13.44190484,-0.001008596
6/3/15,2114.070068,0.41190667,2192978076,14.23999977,13.48047624,0.002118871
6/4/15,2095.840088,0.429859428,1362586522,13.65999985,13.49952384,-0.008623167
6/5/15,2092.830078,0.43544901,1246987308,14.71000004,13.45476196,-0.001436183
6/8/15,2079.280029,0.398093524,537458208.7,14.21000004,13.462381,-0.00647451
6/9/15,2080.149902,0.388403219,633360352.4,15.28999996,13.5390477,0.000418353
6/10/15,2105.199951,0.39108779,2185686640,14.47000027,13.50904769,0.012042425
6/11/15,2108.860107,0.398022172,2107230797,13.22000027,13.46095249,0.001738626
6/12/15,2094.110107,0.437458727,1158438209,12.85000038,13.46190484,-0.0069943
6/15/15,2084.429932,0.428515888,700941203.1,13.77999973,13.58809535,-0.004622572
6/16/15,2096.290039,0.412913044,1429825703,15.39000034,13.70380965,0.005689856
6/17/15,2100.439941,0.414396363,1588681890,14.81000042,13.78809538,0.001979641
6/18/15,2121.23999,0.392956968,3215023690,14.5,13.80428582,0.009902711
6/19/15,2109.98999,0.426264723,1560110312,13.18999958,13.85571439,-0.005303502
6/22/15,2122.850098,0.388841377,2193443565,13.96000004,13.88571439,0.006094867
6/23/15,2124.199951,0.396099636,2440180755,12.73999977,13.88476199,0.000635868
6/24/15,2108.580078,0.409667942,1978176234,12.10999966,13.84666674,-0.007353297
6/25/15,2102.310059,0.405292609,1215758083,13.26000023,13.88190483,-0.002973574
6/26/15,2101.48999,0.402175398,1419688618,14.01000023,13.91571435,-0.00039008
6/29/15,2057.639893,0.437908359,84738566.52,14.02000046,14.15428579,-0.020866194
6/30/15,2063.110107,0.448341472,322708673.3,18.85000038,14.3571429,0.002658489
7/1/15,2077.419922,0.426969544,954814190.2,18.22999954,14.44523816,0.00693604
7/2/15,2076.780029,0.447393189,881344196.1,16.09000015,14.59428583,-0.000308023
7/6/15,2068.76001,0.427760236,697459847.9,16.79000092,14.70380965,-0.003861757
7/7/15,2081.340088,0.406109549,1103449568,17.01000023,14.79333346,0.006080975
7/8/15,2046.680054,0.411577567,-299521222.8,16.09000015,15.00142869,-0.016652749
7/9/15,2051.310059,0.356848883,23490.725,19.65999985,15.26333341,0.002262203
7/10/15,2076.620117,0.401404068,1111272375,19.96999931,15.43523816,0.012338485
7/13/15,2099.600098,0.412881063,2255036451,16.82999992,15.48523812,0.011066049
7/14/15,2108.949951,0.418734347,2702435254,13.89999962,15.46571432,0.004453159
